source_stop_id,target_stop_id,weight,mode,line,route_short_name,route_long_name,transfer,distance_meters,estimated_time_min,data_source
LTFRB_2040,LTFRB_2039,2.68,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,353.71,2.68,gtfs
LTFRB_2040,LTFRB_2041,2.71,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,363.37,2.71,gtfs
LTFRB_2041,LTFRB_1861,2.28,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,232.87,2.28,gtfs
LTFRB_2041,LTFRB_1862,2.36,jeep,LTFRB_PUJ2514,,Kalentong-Sierra Madre via 9dePebrero,False,259.26,2.36,gtfs
LTFRB_2041,LTFRB_2039,3.89,jeep,LTFRB_PUJ2513,,Kalentong-Malinao,False,716.8,3.89,gtfs
LTFRB_2041,LTFRB_2040,2.71,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,363.37,2.71,gtfs
LTFRB_2042,LTFRB_2040,2.22,jeep,LTFRB_PUJ1929,,KALENTONG JRC - P. VICTORINO via P CRUZ,False,215.22,2.22,gtfs
LTFRB_2042,LTFRB_2043,2.69,jeep,LTFRB_PUJ2036,,BONI - KALENTONG,False,358.4,2.69,gtfs
LTFRB_2043,LTFRB_2044,2.29,jeep,LTFRB_PUJ2036,,BONI - KALENTONG,False,237.1,2.29,gtfs
LTFRB_2044,LTFRB_2045,2.6,jeep,LTFRB_PUJ2036,,BONI - KALENTONG,False,329.65,2.6,gtfs
LTFRB_2045,LTFRB_2046,2.59,jeep,LTFRB_PUJ2036,,BONI - KALENTONG,False,325.88,2.59,gtfs
LTFRB_2046,LTFRB_2048,2.63,jeep,LTFRB_PUJ2036,,BONI - KALENTONG,False,339.95,2.63,gtfs
LTFRB_2047,LTFRB_2048,2.63,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,337.99,2.63,gtfs
LTFRB_2048,LTFRB_1862,3.8,jeep,LTFRB_PUJ2035,,BONI - KALENTONG,False,689.41,3.8,gtfs
LTFRB_2048,LTFRB_1863,3.27,jeep,LTFRB_PUJ2307,,Boni Pinatubo Kalentong JRU,False,531.75,3.27,gtfs
LTFRB_2048,LTFRB_2034,3.52,jeep,LTFRB_PUJ1193,,Boni (Robinson's Complex) - Kalentong/JRC,False,604.86,3.52,gtfs
LTFRB_2048,LTFRB_2049,2.53,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,309.48,2.53,gtfs
LTFRB_2049,LTFRB_2034,2.53,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,308.49,2.53,gtfs
LTFRB_2049,LTFRB_2048,2.53,jeep,LTFRB_PUJ2307,,Boni Pinatubo Kalentong JRU,False,309.48,2.53,gtfs
LTFRB_205,LTFRB_207,2.77,jeep,LTFRB_PUJ1850,,RECTO - GASAK,False,382.39,2.77,gtfs
LTFRB_2050,LTFRB_2038,2.58,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,323.02,2.58,gtfs
LTFRB_2050,LTFRB_2039,2.99,jeep,LTFRB_PUJ2110,,ANTIPOLO BAYAN - SM TAYTAY ANTIPOLO HILLS,False,447.48,2.99,gtfs
LTFRB_2050,LTFRB_2051,2.94,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,431.73,2.94,gtfs
LTFRB_2050,LTFRB_4648,1.99,jeep,LTFRB_PUJ2583,,Pasig-Stop Shop,False,146.95,1.99,gtfs
LTFRB_2051,LTFRB_2038,4.01,jeep,LTFRB_PUB1106,,Antipolo-Divisoria via Shaw Blvd,False,753.6,4.01,gtfs
LTFRB_2051,LTFRB_2050,2.94,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,431.73,2.94,gtfs
LTFRB_2051,LTFRB_2052,2.66,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,349.32,2.66,gtfs
LTFRB_2052,LTFRB_2051,2.66,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,349.32,2.66,gtfs
LTFRB_2052,LTFRB_2053,2.85,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,405.05,2.85,gtfs
LTFRB_2053,LTFRB_2052,2.85,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,405.05,2.85,gtfs
LTFRB_2053,LTFRB_2054,2.92,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,426.03,2.92,gtfs
LTFRB_2053,LTFRB_2055,4.27,jeep,LTFRB_PUJ2212,,EDSA Shaw Quiapo via Sta Mesa,False,830.68,4.27,gtfs
LTFRB_2054,LTFRB_2053,2.92,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,426.03,2.92,gtfs
LTFRB_2054,LTFRB_2055,2.85,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,405.05,2.85,gtfs
LTFRB_2055,LTFRB_2054,2.85,jeep,LTFRB_PUJ1526,,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",False,405.05,2.85,gtfs
LTFRB_2055,LTFRB_2056,2.48,jeep,LTFRB_PUB1174,,Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed,False,293.91,2.48,gtfs
LTFRB_2055,LTFRB_3169,2.45,jeep,LTFRB_PUJ2584,,Pasig-Stop Shop,False,286.45,2.45,gtfs
LTFRB_2055,LTFRB_3173,5.47,jeep,LTFRB_PUJ2212,,EDSA Shaw Quiapo via Sta Mesa,False,1190.91,5.47,gtfs
LTFRB_2055,LTFRB_4236,2.07,jeep,LTFRB_PUB1077,,FTI-Monumento via EDSA,False,171.42,2.07,gtfs
LTFRB_2055,LTFRB_4467,1.88,jeep,LTFRB_PUJ1781,,SHAW BLVD - GUADALUPE,False,112.67,1.88,gtfs
LTFRB_2055,LTFRB_4970,0.5,transfer,transfer,transfer,transfer,True,11.12,0.5,derived_transfer
LTFRB_2056,LTFRB_2055,2.48,jeep,LTFRB_PUJ1780,,SHAW BLVD - GUADALUPE,False,293.91,2.48,gtfs
LTFRB_2056,LTFRB_2057,2.85,jeep,LTFRB_PUB1174,,Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed,False,406.38,2.85,gtfs
LTFRB_2056,LTFRB_3172,3.27,jeep,LTFRB_PUJ1318,,EDSA/Shaw Central - Pasig (TP),False,531.26,3.27,gtfs
LTFRB_2057,LTFRB_2056,2.85,jeep,LTFRB_PUJ1780,,SHAW BLVD - GUADALUPE,False,406.38,2.85,gtfs
LTFRB_2057,LTFRB_2058,3.24,jeep,LTFRB_PUB1174,,Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed,False,522.97,3.24,gtfs
LTFRB_2057,LTFRB_2061,3.35,jeep,LTFRB_PUJ1307,,EDSA/Pioneer - Pateros via Pasig,False,555.97,3.35,gtfs
LTFRB_2057,LTFRB_3170,2.68,jeep,LTFRB_PUJ1954,,EDSA CENTRAL - GUADALUPE via PIONEER,False,353.73,2.68,gtfs
LTFRB_2057,LTFRB_4462,2.79,jeep,LTFRB_PUB1046,,Leveriza Monumento,False,387.7,2.79,gtfs
LTFRB_2058,LTFRB_1992,3.53,jeep,LTFRB_PUB1174,,Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed,False,610.02,3.53,gtfs
LTFRB_2058,LTFRB_2057,3.24,jeep,LTFRB_PUB1077,,FTI-Monumento via EDSA,False,522.97,3.24,gtfs
LTFRB_2058,LTFRB_2059,2.34,jeep,LTFRB_PUJ1192,,Boni (Robinson's Complex) - Kalentong/JRC,False,253.24,2.34,gtfs
LTFRB_2058,LTFRB_2061,2.68,jeep,LTFRB_PUJ1193,,Boni (Robinson's Complex) - Kalentong/JRC,False,353.74,2.68,gtfs
LTFRB_2058,LTFRB_3132,3.24,jeep,LTFRB_PUJ2210,,EDSA SHAW Guadalupe via S MAdre,False,522.62,3.24,gtfs
LTFRB_2058,LTFRB_4461,1.83,jeep,LTFRB_PUB1046,,Leveriza Monumento,False,100.08,1.83,gtfs
LTFRB_2058,LTFRB_4462,1.97,jeep,LTFRB_PUJ1780,,SHAW BLVD - GUADALUPE,False,139.62,1.97,gtfs
LTFRB_2058,LTFRB_4971,1.55,transfer,transfer,transfer,transfer,True,116.45,1.55,derived_transfer
LTFRB_2059,LTFRB_2058,2.34,jeep,LTFRB_PUJ2034,,BONI - STOP N SHOP,False,253.24,2.34,gtfs
LTFRB_2059,LTFRB_2060,2.73,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,368.63,2.73,gtfs
LTFRB_2059,LTFRB_2062,2.69,jeep,LTFRB_PUJ2307,,Boni Pinatubo Kalentong JRU,False,358.42,2.69,gtfs
LTFRB_2059,LTFRB_4462,2.59,jeep,LTFRB_PUJ2036,,BONI - KALENTONG,False,325.9,2.59,gtfs
LTFRB_206,LTFRB_204,2.13,jeep,LTFRB_PUJ1420,,Malabon (TP) - Navotas (TP),False,189.03,2.13,gtfs
LTFRB_206,LTFRB_208,2.19,jeep,LTFRB_PUJ1421,,Malabon (TP) - Navotas (TP),False,207.91,2.19,gtfs
LTFRB_2060,LTFRB_2059,2.73,jeep,LTFRB_PUJ1194,,Boni/Pinatubo - Stop & Shop,False,368.63,2.73,gtfs
LTFRB_2061,LTFRB_2057,3.35,jeep,LTFRB_PUJ1306,,EDSA/Pioneer - Pateros via Pasig,False,555.97,3.35,gtfs
LTFRB_2061,LTFRB_2058,2.68,jeep,LTFRB_PUJ1192,,Boni (Robinson's Complex) - Kalentong/JRC,False,353.74,2.68,gtfs
LTFRB_2061,LTFRB_3163,2.58,jeep,LTFRB_PUJ1307,,EDSA/Pioneer - Pateros via Pasig,False,324.57,2.58,gtfs
LTFRB_2062,LTFRB_2059,2.69,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,358.42,2.69,gtfs
LTFRB_2062,LTFRB_2063,2.41,jeep,LTFRB_PUJ2307,,Boni Pinatubo Kalentong JRU,False,272.3,2.41,gtfs
LTFRB_2063,LTFRB_2062,2.41,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,272.3,2.41,gtfs
LTFRB_2063,LTFRB_2064,3.3,jeep,LTFRB_PUJ2307,,Boni Pinatubo Kalentong JRU,False,539.11,3.3,gtfs
LTFRB_2064,LTFRB_2063,3.3,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,539.11,3.3,gtfs
LTFRB_2064,LTFRB_2065,2.59,jeep,LTFRB_PUJ2307,,Boni Pinatubo Kalentong JRU,False,325.83,2.59,gtfs
LTFRB_2065,LTFRB_2034,3.27,jeep,LTFRB_PUJ2307,,Boni Pinatubo Kalentong JRU,False,531.25,3.27,gtfs
LTFRB_2065,LTFRB_2064,2.59,jeep,LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,False,325.83,2.59,gtfs
LTFRB_2065,LTFRB_4662,3.11,jeep,LTFRB_PUJ2309,,Boni Pinatubo StopnShop via Pinagtipunan,False,484.13,3.11,gtfs
LTFRB_2066,LTFRB_2002,2.73,jeep,LTFRB_PUJ2157,,GUADALUPE IBABAW - AYALA,False,369.41,2.73,gtfs
LTFRB_2066,LTFRB_2067,1.89,jeep,LTFRB_PUJ2060,,BERNARDINO - DELPAN,False,116.45,1.89,gtfs
LTFRB_2067,LTFRB_2066,1.89,jeep,LTFRB_PUJ2157,,GUADALUPE IBABAW - AYALA,False,116.45,1.89,gtfs
LTFRB_2067,LTFRB_2068,2.39,jeep,LTFRB_PUJ2060,,BERNARDINO - DELPAN,False,265.63,2.39,gtfs
LTFRB_2068,LTFRB_2015,2.9,jeep,LTFRB_PUJ2060,,BERNARDINO - DELPAN,False,418.87,2.9,gtfs
LTFRB_2068,LTFRB_2016,2.31,jeep,LTFRB_PUJ1613,,Guadalupe-Makati,False,242.26,2.31,gtfs
LTFRB_2068,LTFRB_2067,2.39,jeep,LTFRB_PUJ2157,,GUADALUPE IBABAW - AYALA,False,265.63,2.39,gtfs
LTFRB_2068,LTFRB_4646,2.6,jeep,LTFRB_PUJ2280,,Ayala Guadalupe Ibabaw via JP Rizal,False,329.42,2.6,gtfs
LTFRB_2069,LTFRB_2026,2.77,jeep,LTFRB_PUJ1001,,HULO - P. VICTORINO/KALENTONG,False,379.86,2.77,gtfs
LTFRB_2069,LTFRB_2027,2.24,jeep,LTFRB_PUJ1928,,KALENTONG JRC - P. VICTORINO via P CRUZ,False,222.39,2.24,gtfs
LTFRB_207,LTFRB_208,1.97,jeep,LTFRB_PUJ1357,,"Gasak - Recto via Dagat-dagatan, C-3",False,139.59,1.97,gtfs
LTFRB_207,LTFRB_210,2.42,jeep,LTFRB_PUJ1850,,RECTO - GASAK,False,277.45,2.42,gtfs
LTFRB_2070,LTFRB_1968,2.69,jeep,LTFRB_PUJ1872,,PATEROS - AYALA,False,358.45,2.69,gtfs
LTFRB_2070,LTFRB_2071,1.86,jeep,LTFRB_PUJ1414,,Libertad - Pasay Rd.,False,108.2,1.86,gtfs
LTFRB_2070,LTFRB_4240,2.19,jeep,LTFRB_PUJ1873,,PATEROS - AYALA,False,207.93,2.19,gtfs
LTFRB_2071,LTFRB_2070,1.86,jeep,LTFRB_PUJ1415,,Libertad - Pasay Rd.,False,108.2,1.86,gtfs
LTFRB_2071,LTFRB_4974,2.87,transfer,transfer,transfer,transfer,True,215.26,2.87,derived_transfer
LTFRB_2072,LTFRB_1331,2.31,jeep,LTFRB_PUJ2242,,Libertad QI via LGuinto,False,242.22,2.31,gtfs
LTFRB_2072,LTFRB_1361,2.68,jeep,LTFRB_PUJ1005,,A. Bonifacio - E. Rodriguez via D. Tuazon,False,352.99,2.68,gtfs
LTFRB_2072,LTFRB_1496,2.99,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,447.43,2.99,gtfs
LTFRB_2072,LTFRB_2073,2.58,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,324.51,2.58,gtfs
LTFRB_2073,LTFRB_2072,2.58,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,324.51,2.58,gtfs
LTFRB_2073,LTFRB_2074,2.94,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,431.67,2.94,gtfs
LTFRB_2074,LTFRB_2072,4.02,jeep,LTFRB_PUJ2242,,Libertad QI via LGuinto,False,756.12,4.02,gtfs
LTFRB_2074,LTFRB_2073,2.94,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,431.67,2.94,gtfs
LTFRB_2074,LTFRB_2075,2.58,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,323.55,2.58,gtfs
LTFRB_2075,LTFRB_1837,2.16,jeep,LTFRB_PUJ1569,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,198.49,2.16,gtfs
LTFRB_2075,LTFRB_2074,2.58,jeep,LTFRB_PUJ2254,,PROJ 2&3 ESPANA,False,323.55,2.58,gtfs
LTFRB_2075,LTFRB_2076,2.63,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,337.94,2.63,gtfs
LTFRB_2075,LTFRB_2087,2.54,jeep,LTFRB_PUJ1568,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,311.35,2.54,gtfs
LTFRB_2076,LTFRB_2074,3.69,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,657.05,3.69,gtfs
LTFRB_2076,LTFRB_2075,2.63,jeep,LTFRB_PUJ2254,,PROJ 2&3 ESPANA,False,337.94,2.63,gtfs
LTFRB_2076,LTFRB_2077,2.25,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,225.29,2.25,gtfs
LTFRB_2077,LTFRB_2076,2.25,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,225.29,2.25,gtfs
LTFRB_2077,LTFRB_2078,2.28,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,232.85,2.28,gtfs
LTFRB_2078,LTFRB_2077,2.28,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,232.85,2.28,gtfs
LTFRB_2078,LTFRB_2079,2.65,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,345.18,2.65,gtfs
LTFRB_2079,LTFRB_2078,2.65,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,345.18,2.65,gtfs
LTFRB_2079,LTFRB_2080,2.61,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,332.03,2.61,gtfs
LTFRB_2079,LTFRB_2132,2.75,jeep,LTFRB_PUJ1996,,CUBAO - QUIAPO,False,374.06,2.75,gtfs
LTFRB_208,LTFRB_206,2.19,jeep,LTFRB_PUJ1420,,Malabon (TP) - Navotas (TP),False,207.91,2.19,gtfs
LTFRB_208,LTFRB_209,2.23,jeep,LTFRB_PUJ1357,,"Gasak - Recto via Dagat-dagatan, C-3",False,217.5,2.23,gtfs
LTFRB_2080,LTFRB_2079,2.61,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,332.03,2.61,gtfs
LTFRB_2080,LTFRB_2081,2.63,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,337.94,2.63,gtfs
LTFRB_2080,LTFRB_2132,2.39,jeep,LTFRB_PUJ1129,,Balete Drive/E. Rodriguez Loop Service,False,266.87,2.39,gtfs
LTFRB_2081,LTFRB_2080,2.63,jeep,LTFRB_PUJ2222,,Kamuning Remedios v Guinto,False,337.94,2.63,gtfs
LTFRB_2081,LTFRB_2082,2.94,jeep,LTFRB_PUJ2105,,ARROCEROS - CUBAO YALE,False,431.66,2.94,gtfs
LTFRB_2081,LTFRB_2109,2.45,jeep,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,False,286.42,2.45,gtfs
LTFRB_2082,LTFRB_2081,2.94,jeep,LTFRB_PUJ1539,,Pier South - Proj. 4 via Espana,False,431.66,2.94,gtfs
LTFRB_2082,LTFRB_2083,2.59,jeep,LTFRB_PUJ2105,,ARROCEROS - CUBAO YALE,False,325.83,2.59,gtfs
LTFRB_2082,LTFRB_2112,3.15,jeep,LTFRB_PUJ1056,,Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez,False,495.04,3.15,gtfs
LTFRB_2083,LTFRB_2082,2.59,jeep,LTFRB_PUJ1539,,Pier South - Proj. 4 via Espana,False,325.83,2.59,gtfs
LTFRB_2083,LTFRB_2084,2.94,jeep,LTFRB_PUJ2105,,ARROCEROS - CUBAO YALE,False,430.94,2.94,gtfs
LTFRB_2084,LTFRB_2083,2.94,jeep,LTFRB_PUJ1539,,Pier South - Proj. 4 via Espana,False,430.94,2.94,gtfs
LTFRB_2084,LTFRB_2085,2.66,jeep,LTFRB_PUJ1576,,"Recto - SSS Village via Aurora Blvd., Espana",False,349.27,2.66,gtfs
LTFRB_2084,LTFRB_2112,2.73,jeep,LTFRB_PUJ1340,,Fairview (Dahlia) - Cubao (Arayat),False,368.56,2.73,gtfs
LTFRB_2084,LTFRB_4439,2.28,jeep,LTFRB_PUJ1776,,CUBAO-ARAYAT-FAIRVIEW,False,232.85,2.28,gtfs
LTFRB_2084,LTFRB_4442,1.88,jeep,LTFRB_PUJ1822,,CUBAO - V.LUNA,False,112.65,1.88,gtfs
LTFRB_2085,LTFRB_2084,2.66,jeep,LTFRB_PUJ1539,,Pier South - Proj. 4 via Espana,False,349.27,2.66,gtfs
LTFRB_2085,LTFRB_2086,2.75,jeep,LTFRB_PUJ2105,,ARROCEROS - CUBAO YALE,False,374.06,2.75,gtfs
LTFRB_2085,LTFRB_2095,2.92,jeep,LTFRB_PUJ1237,,Cubao (Arayat) - V. Luna via Ybardolaza,False,425.26,2.92,gtfs
LTFRB_2085,LTFRB_4442,2.29,jeep,LTFRB_PUJ1776,,CUBAO-ARAYAT-FAIRVIEW,False,237.32,2.29,gtfs
LTFRB_2085,LTFRB_4443,2.1,jeep,LTFRB_PUJ1822,,CUBAO - V.LUNA,False,180.2,2.1,gtfs
LTFRB_2086,LTFRB_2085,2.75,jeep,LTFRB_PUJ1539,,Pier South - Proj. 4 via Espana,False,374.06,2.75,gtfs
LTFRB_2086,LTFRB_2096,2.23,jeep,LTFRB_PUJ2105,,ARROCEROS - CUBAO YALE,False,219.74,2.23,gtfs
LTFRB_2087,LTFRB_2075,2.54,jeep,LTFRB_PUJ1569,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,311.35,2.54,gtfs
LTFRB_2087,LTFRB_2088,2.57,jeep,LTFRB_PUJ1568,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,322.47,2.57,gtfs
LTFRB_2088,LTFRB_2087,2.57,jeep,LTFRB_PUJ1569,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,322.47,2.57,gtfs
LTFRB_2088,LTFRB_2090,2.64,jeep,LTFRB_PUJ1568,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,341.39,2.64,gtfs
LTFRB_2089,LTFRB_2088,2.6,jeep,LTFRB_PUJ1569,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,329.41,2.6,gtfs
LTFRB_2089,LTFRB_4685,2.67,jeep,LTFRB_PUJ2432,,Talayan Vill A Bonifacio 5th Ave,False,351.54,2.67,gtfs
LTFRB_209,LTFRB_208,2.23,jeep,LTFRB_PUJ1420,,Malabon (TP) - Navotas (TP),False,217.5,2.23,gtfs
LTFRB_209,LTFRB_210,1.87,jeep,LTFRB_PUJ1718,,MONUMENTO-MALABON via LETRE,False,109.85,1.87,gtfs
LTFRB_209,LTFRB_213,1.8,jeep,LTFRB_PUJ1421,,Malabon (TP) - Navotas (TP),False,88.96,1.8,gtfs
LTFRB_209,LTFRB_278,2.23,jeep,LTFRB_PUJ1357,,"Gasak - Recto via Dagat-dagatan, C-3",False,217.72,2.23,gtfs
LTFRB_2090,LTFRB_2089,2.48,jeep,LTFRB_PUJ1568,,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,False,293.88,2.48,gtfs
LTFRB_2091,LTFRB_1842,2.66,jeep,LTFRB_PUJ1225,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",False,349.29,2.66,gtfs
LTFRB_2091,LTFRB_2092,2.73,jeep,LTFRB_PUJ1760,,CUBAO-STOPnSHOP,False,368.57,2.73,gtfs
LTFRB_2091,LTFRB_2094,4.86,jeep,LTFRB_PUJ2271,,YALE CM RECTO,False,1007.0,4.86,gtfs
LTFRB_2091,LTFRB_2095,6.4,jeep,LTFRB_PUJ2197,,CUBAO DIVISORIA,False,1468.95,6.4,gtfs
LTFRB_2091,LTFRB_4982,0.5,transfer,transfer,transfer,transfer,True,11.12,0.5,derived_transfer
LTFRB_2092,LTFRB_1842,3.89,jeep,LTFRB_PUJ2198,,CUBAO DIVISORIA,False,716.74,3.89,gtfs
LTFRB_2092,LTFRB_2091,2.73,jeep,LTFRB_PUJ1225,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",False,368.57,2.73,gtfs
LTFRB_2092,LTFRB_2093,2.75,jeep,LTFRB_PUJ1760,,CUBAO-STOPnSHOP,False,374.07,2.75,gtfs
LTFRB_2093,LTFRB_2092,2.75,jeep,LTFRB_PUJ1225,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",False,374.07,2.75,gtfs
LTFRB_2093,LTFRB_2094,2.39,jeep,LTFRB_PUJ1760,,CUBAO-STOPnSHOP,False,265.6,2.39,gtfs
LTFRB_2093,LTFRB_2131,2.1,jeep,LTFRB_PUJ1129,,Balete Drive/E. Rodriguez Loop Service,False,180.2,2.1,gtfs
LTFRB_2094,LTFRB_2093,2.39,jeep,LTFRB_PUJ1225,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",False,265.6,2.39,gtfs
LTFRB_2094,LTFRB_2095,3.05,jeep,LTFRB_PUJ2271,,YALE CM RECTO,False,465.7,3.05,gtfs
LTFRB_2094,LTFRB_4983,1.5,transfer,transfer,transfer,transfer,True,112.65,1.5,derived_transfer
LTFRB_2095,LTFRB_2094,3.05,jeep,LTFRB_PUJ1225,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",False,465.7,3.05,gtfs
LTFRB_2095,LTFRB_2096,3.05,jeep,LTFRB_PUJ1760,,CUBAO-STOPnSHOP,False,465.7,3.05,gtfs
LTFRB_2095,LTFRB_2140,2.36,jeep,LTFRB_PUJ1219,,Cogeo - Cubao via Marcos Hi-way,False,257.11,2.36,gtfs
LTFRB_2095,LTFRB_2142,2.61,jeep,LTFRB_PUJ1822,,CUBAO - V.LUNA,False,332.04,2.61,gtfs
LTFRB_2095,LTFRB_2178,4.26,jeep,LTFRB_PUJ2271,,YALE CM RECTO,False,828.29,4.26,gtfs
LTFRB_2096,LTFRB_2086,2.23,jeep,LTFRB_PUJ1539,,Pier South - Proj. 4 via Espana,False,219.74,2.23,gtfs
LTFRB_2096,LTFRB_2095,3.05,jeep,LTFRB_PUJ1225,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",False,465.7,3.05,gtfs
LTFRB_2096,LTFRB_2178,2.71,jeep,LTFRB_PUJ1760,,CUBAO-STOPnSHOP,False,363.33,2.71,gtfs
LTFRB_2096,LTFRB_4213,1.99,jeep,LTFRB_PUB1174,,Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed,False,146.94,1.99,gtfs
LTFRB_2096,LTFRB_4214,2.79,jeep,LTFRB_PUB1046,,Leveriza Monumento,False,387.67,2.79,gtfs
LTFRB_2096,LTFRB_4435,2.16,jeep,LTFRB_PUB1061,,Alabang Monumento via EDSA,False,198.48,2.16,gtfs
LTFRB_2096,LTFRB_4967,3.29,transfer,transfer,transfer,transfer,True,247.05,3.29,derived_transfer
LTFRB_2097,LTFRB_1368,2.59,jeep,LTFRB_PUJ1571,,Quezon Ave./Sct. Chuatoco - Roxas Dist.,False,327.52,2.59,gtfs
LTFRB_2097,LTFRB_2098,2.63,jeep,LTFRB_PUJ1570,,Quezon Ave./Sct. Chuatoco - Roxas Dist.,False,339.94,2.63,gtfs
LTFRB_2098,LTFRB_2097,2.63,jeep,LTFRB_PUJ1575,,"Recto - Roxas Dist. via Quezon Ave., Espana",False,339.94,2.63,gtfs
LTFRB_2098,LTFRB_2099,3.0,jeep,LTFRB_PUJ1574,,"Recto - Roxas Dist. via Quezon Ave., Espana",False,450.57,3.0,gtfs
LTFRB_2098,LTFRB_2282,3.38,jeep,LTFRB_PUJ1570,,Quezon Ave./Sct. Chuatoco - Roxas Dist.,False,563.22,3.38,gtfs
LTFRB_2099,LTFRB_2098,3.0,jeep,LTFRB_PUJ1575,,"Recto - Roxas Dist. via Quezon Ave., Espana",False,450.57,3.0,gtfs
LTFRB_2099,LTFRB_2100,2.58,jeep,LTFRB_PUJ1574,,"Recto - Roxas Dist. via Quezon Ave., Espana",False,324.49,2.58,gtfs
